Origem,Destino,Distancia
ACRELANDIA,SAO JOAO DO TIGRE,4460.843387271445
ACRELANDIA,SAO JOSE DA LAGOA TAPADA,4285.628560964359
ACRELANDIA,SAO JOSE DE CAIANA,4259.045909523807
ACRELANDIA,SAO JOSE DE ESPINHARAS,4411.690456107966
ACRELANDIA,SAO JOSE DE PIRANHAS,4231.8242026188655
ACRELANDIA,SAO JOSE DE PRINCESA,4281.3552327471
ACRELANDIA,SAO JOSE DO BONFIM,4408.295133367849
ACRELANDIA,SAO JOSE DO BREJO DO CRUZ,4421.133671808438
ACRELANDIA,SAO JOSE DO SABUGI,4491.384386672796
ACRELANDIA,SAO JOSE DOS CORDEIROS,4477.918263011113
ACRELANDIA,SAO JOSE DOS RAMOS,4690.332631909599
ACRELANDIA,SAO MAMEDE,4444.022626030316
ACRELANDIA,SAO MIGUEL DE TAIPU,4715.459774050813
ACRELANDIA,SAO SEBASTIAO DE LAGOA DE ROCA,4627.007884297959
ACRELANDIA,SAO SEBASTIAO DO UMBUZEIRO,4434.524875536702
ACRELANDIA,SAPE,4715.477968263754
ACRELANDIA,SERIDO,4545.72644514907
ACRELANDIA,SERRA BRANCA,4497.015878693433
ACRELANDIA,SERRA DA RAIZ,4692.581459692165
ACRELANDIA,SERRA GRANDE,4249.278418114015
ACRELANDIA,SERRA REDONDA,4648.9508584487885
ACRELANDIA,SERRARIA,4662.533501952591
ACRELANDIA,SERTAOZINHO,4691.141910745605
ACRELANDIA,SOBRADO,4714.5368601012415
ACRELANDIA,SOLANEA,4653.812374650956
ACRELANDIA,SOLEDADE,4549.279503666058
ACRELANDIA,SOSSEGO,4571.321472568802
ACRELANDIA,SOUSA,4279.044048264899
ACRELANDIA,SUME,4461.2423768635545
ACRELANDIA,TACIMA,4668.764027261121
ACRELANDIA,TAPEROA,4478.454049932537
ACRELANDIA,TAVARES,4315.56078575725
ACRELANDIA,TEIXEIRA,4414.544387447488
ACRELANDIA,TENORIO,4513.033669770933
ACRELANDIA,TRIUNFO,4230.074215891371
ACRELANDIA,UIRAUNA,4257.962438069246
ACRELANDIA,UMBUZEIRO,4641.298322713047
ACRELANDIA,VARZEA,4461.85744297755
ACRELANDIA,VIEIROPOLIS,4281.781296423132
ACRELANDIA,VISTA SERRANA,4378.558195780291
ACRELANDIA,ZABELE,4423.869850500129
ACRELANDIA,ABREU E LIMA,4750.187005210643
ACRELANDIA,AFOGADOS DA INGAZEIRA,4349.031504331539
ACRELANDIA,AFRANIO,3839.4373222655286
ACRELANDIA,AGRESTINA,4588.641911595036
ACRELANDIA,AGUA PRETA,4646.1368955587695
ACRELANDIA,AGUAS BELAS,4406.432629226157
ACRELANDIA,ALAGOINHA,4465.742388538017
ACRELANDIA,ALIANCA,4706.374979436848
ACRELANDIA,ALTINHO,4571.8493864213215
ACRELANDIA,AMARAJI,4662.050062649725
ACRELANDIA,ANGELIM,4533.002327116112
ACRELANDIA,ARACOIABA,4723.969703313462
ACRELANDIA,ARARIPINA,3929.421638689245
ACRELANDIA,ARCOVERDE,4424.987466410796
ACRELANDIA,BARRA DE GUABIRABA,4631.933039178559
ACRELANDIA,BARREIROS,4696.601690539625
ACRELANDIA,BELEM DE MARIA,4607.303652102214
ACRELANDIA,BELEM DE SAO FRANCISCO,4138.209198754458
ACRELANDIA,BELO JARDIM,4519.252415928965
ACRELANDIA,BETANIA,4281.95245531695
ACRELANDIA,BEZERROS,4613.825396050717
ACRELANDIA,BODOCO,4007.22168831961
ACRELANDIA,BOM CONSELHO,4470.900582006705
ACRELANDIA,BOM JARDIM,4651.506705393778
ACRELANDIA,BONITO,4620.921019734695
ACRELANDIA,BREJAO,4490.073569321995
ACRELANDIA,BREJINHO,4407.885834465052
ACRELANDIA,BREJO DA MADRE DE DEUS,4529.327248836418
ACRELANDIA,BUENOS AIRES,4691.084457522955
ACRELANDIA,BUIQUE,4407.498052385515
ACRELANDIA,CABO DE SANTO AGOSTINHO,4725.5393572233515
ACRELANDIA,CABROBO,4090.875463442582
ACRELANDIA,CACHOEIRINHA,4545.354755462522
ACRELANDIA,CAETES,4484.0870137356815
ACRELANDIA,CALCADO,4527.333212149434
ACRELANDIA,CALUMBI,4269.098952680831
ACRELANDIA,CAMARAGIBE,4736.683363778203
ACRELANDIA,CAMOCIM DE SAO FELIX,4616.602148413039
ACRELANDIA,CAMUTANGA,4703.900127060601
ACRELANDIA,CANHOTINHO,4546.425183451016
ACRELANDIA,CAPOEIRAS,4484.558348255499
ACRELANDIA,CARNAIBA,4324.558603105471
ACRELANDIA,CARNAUBEIRA DA PENHA,4176.2458113545545
ACRELANDIA,CARPINA,4699.357958333361
ACRELANDIA,CARUARU,4586.5017310198045
ACRELANDIA,CASINHAS,4631.609432002682
ACRELANDIA,CATENDE,4619.999051070339
ACRELANDIA,CEDRO,4113.005306527305
ACRELANDIA,CHA DE ALEGRIA,4702.965956134424
ACRELANDIA,CHA GRANDE,4662.635956386334
ACRELANDIA,CONDADO,4725.933201893952
ACRELANDIA,CORRENTES,4523.157223947168
ACRELANDIA,CORTES,4647.545453258049
ACRELANDIA,CUMARU,4631.973845456176
ACRELANDIA,CUPIRA,4585.116967692782
ACRELANDIA,CUSTODIA,4342.380779085649
ACRELANDIA,DORMENTES,3874.3787161483606
ACRELANDIA,ESCADA,4696.47543048843
ACRELANDIA,EXU,4044.2622136589052
ACRELANDIA,FEIRA NOVA,4678.581883639945
ACRELANDIA,FERNANDO DE NORONHA,5211.980235157387
ACRELANDIA,FERREIROS,4707.633805089556
ACRELANDIA,FLORES,4296.978276550166
ACRELANDIA,FLORESTA,4199.1880045698845
ACRELANDIA,FREI MIGUELINHO,4600.35100778194
ACRELANDIA,GAMELEIRA,4669.801559417157
ACRELANDIA,GARANHUNS,4501.943533228325
ACRELANDIA,GLORIA DO GOITA,4691.1338317514565
ACRELANDIA,GOIANA,4741.056837287128
ACRELANDIA,GRANITO,4057.0096568446115
ACRELANDIA,GRAVATA,4648.2695923487345
ACRELANDIA,IATI,4448.559897214563
ACRELANDIA,IBIMIRIM,4328.628534963947
ACRELANDIA,IBIRAJUBA,4552.9512364454995
ACRELANDIA,IGARASSU,4751.434451501952
ACRELANDIA,IGUARACI,4365.474085817381
ACRELANDIA,INAJA,4305.122301932177
ACRELANDIA,INGAZEIRA,4375.493993022814
ACRELANDIA,IPOJUCA,4719.602207489244
ACRELANDIA,IPUBI,3979.718515708543
ACRELANDIA,ITACURUBA,4175.74485306733
ACRELANDIA,ITAIBA,4363.845823073926
ACRELANDIA,ITAMARACA,4764.700681672474
ACRELANDIA,ITAMBE,4727.377963429652
ACRELANDIA,ITAPETIM,4420.640127408173
ACRELANDIA,ITAPISSUMA,4753.866553396704
ACRELANDIA,ITAQUITINGA,4724.5998364576235
ACRELANDIA,JABOATAO DOS GUARARAPES,4730.916252507849
ACRELANDIA,JAQUEIRA,4607.441054335191
ACRELANDIA,JATAUBA,4513.809277559031
ACRELANDIA,JATOBA,4237.153584000035
ACRELANDIA,JOAO ALFREDO,4650.554714703075
ACRELANDIA,JOAQUIM NABUCO,4647.115287873132
ACRELANDIA,JUCATI,4505.624016826657
ACRELANDIA,JUPI,4515.857746904658
ACRELANDIA,JUREMA,4557.272210357288
ACRELANDIA,LAGOA DO CARRO,4689.163013397275
ACRELANDIA,LAGOA DO ITAENGA,4692.199185939528
ACRELANDIA,LAGOA DO OURO,4505.411904472066
ACRELANDIA,LAGOA DOS GATOS,4592.018651070837
ACRELANDIA,LAGOA GRANDE,3941.7825167013307
ACRELANDIA,LAJEDO,4529.773985838884
ACRELANDIA,LIMOEIRO,4669.466471211164
ACRELANDIA,MACAPARANA,4674.690616031683
ACRELANDIA,MACHADOS,4662.000062926941
ACRELANDIA,MANARI,4334.0495454349175
ACRELANDIA,MARAIAL,4602.061530576694
ACRELANDIA,MIRANDIBA,4182.218394700325
ACRELANDIA,MOREILANDIA,4067.2539806656864
ACRELANDIA,MORENO,4719.083581521385
ACRELANDIA,NAZARE DA MATA,4705.547872257557
ACRELANDIA,OLINDA,4756.210999030327
ACRELANDIA,OROBO,4649.354383326713
ACRELANDIA,OROCO,4045.1103845645825
ACRELANDIA,OURICURI,3984.7112688652574
ACRELANDIA,PALMARES,4637.504431539307
ACRELANDIA,PALMEIRINA,4525.884839203908
ACRELANDIA,PANELAS,4577.105303908359
ACRELANDIA,PARANATAMA,4477.947190496103
ACRELANDIA,PARNAMIRIM,4056.824625020903
ACRELANDIA,PASSIRA,4648.3938405117315
ACRELANDIA,PAUDALHO,4709.085663429515
ACRELANDIA,PAULISTA,4754.163153659918
ACRELANDIA,PEDRA,4440.206181963718
ACRELANDIA,PESQUEIRA,4479.043564311372
ACRELANDIA,PETROLANDIA,4232.42970186499
ACRELANDIA,PETROLINA,3904.015193699525
ACRELANDIA,POCAO,4479.9411991290945
ACRELANDIA,POMBOS,4674.275117106364
ACRELANDIA,PRIMAVERA,4677.518953291224
ACRELANDIA,QUIPAPA,4573.729073115629
ACRELANDIA,QUIXABA,4318.480545398865
ACRELANDIA,RECIFE,4751.026893994923
ACRELANDIA,RIACHO DAS ALMAS,4606.382959881935
ACRELANDIA,RIBEIRAO,4672.171947016315
ACRELANDIA,RIO FORMOSO,4702.82756036587
ACRELANDIA,SAIRE,4625.886162742167
ACRELANDIA,SALGADINHO,4641.914870692599
ACRELANDIA,SALGUEIRO,4123.819181480328
ACRELANDIA,SALOA,4472.965542881143
ACRELANDIA,SANHARO,4498.136382536204
ACRELANDIA,SANTA CRUZ,3942.2294876954243
ACRELANDIA,SANTA CRUZ DA BAIXA VERDE,4271.008124303459
ACRELANDIA,SANTA CRUZ DO CAPIBARIBE,4557.30888494696
ACRELANDIA,SANTA FILOMENA,3901.9967577786283
ACRELANDIA,SANTA MARIA DA BOA VISTA,4010.424270820343
ACRELANDIA,SANTA MARIA DO CAMBUCA,4603.389289583782
ACRELANDIA,SANTA TEREZINHA,4377.783715891968
ACRELANDIA,SAO BENEDITO DO SUL,4582.834199173904
ACRELANDIA,SAO BENTO DO UNA,4513.77624159286
ACRELANDIA,SAO CAITANO,4560.804686604312
ACRELANDIA,SAO JOAO,4521.394670069471
ACRELANDIA,SAO JOAQUIM DO MONTE,4609.613491719101
ACRELANDIA,SAO JOSE DA COROA GRANDE,4701.602834309984
ACRELANDIA,SAO JOSE DO BELMONTE,4180.175520793412
ACRELANDIA,SAO JOSE DO EGITO,4407.0267831132405
ACRELANDIA,SAO LOURENCO DA MATA,4732.546440639809
ACRELANDIA,SAO VICENTE FERRER,4668.0992602726055
ACRELANDIA,SERRA TALHADA,4247.775922343918
ACRELANDIA,SERRITA,4100.6989525715135
ACRELANDIA,SERTANIA,4398.728151162798
ACRELANDIA,SIRINHAEM,4709.611715707421
ACRELANDIA,SOLIDAO,4348.594348697283
ACRELANDIA,SURUBIM,4627.526492949225
ACRELANDIA,TABIRA,4366.504442493409
ACRELANDIA,TACAIMBO,4538.755327612133
ACRELANDIA,TACARATU,4254.208597144338
ACRELANDIA,TAMANDARE,4709.019316289114
ACRELANDIA,TAQUARITINGA DO NORTE,4581.744118263647
ACRELANDIA,TEREZINHA,4480.990913647423
ACRELANDIA,TERRA NOVA,4084.3405277567354
ACRELANDIA,TIMBAUBA,4696.245108278792
ACRELANDIA,TORITAMA,4578.882297513749
ACRELANDIA,TRACUNHAEM,4701.627483013259
ACRELANDIA,TRINDADE,3960.095050813269
ACRELANDIA,TRIUNFO,4278.238946088476
ACRELANDIA,TUPANATINGA,4377.826991792576
ACRELANDIA,TUPARETAMA,4398.854483909007
ACRELANDIA,VENTUROSA,4449.537814979853
ACRELANDIA,VERDEJANTE,4148.16909505718
ACRELANDIA,VERTENTE DO LERIO,4611.900612303154
ACRELANDIA,VERTENTES,4590.617370091091
ACRELANDIA,VICENCIA,4692.233679129342
ACRELANDIA,VITORIA DE SANTO ANTAO,4689.502021270741
ACRELANDIA,XEXEU,4631.641880469526
ACRELANDIA,ACAUA,3831.762622321694
ACRELANDIA,AGRICOLANDIA,3651.2332900310585
ACRELANDIA,AGUA BRANCA,3652.7806698317086
ACRELANDIA,ALAGOINHA DO PIAUI,3875.6010842824194
ACRELANDIA,ALEGRETE DO PIAUI,3882.491516427906
ACRELANDIA,ALTO LONGA,3733.3586327795574
ACRELANDIA,ALTOS,3703.905124737632
ACRELANDIA,ALVORADA DO GURGUEIA,3431.0178561193256
ACRELANDIA,AMARANTE,3610.926998499569
ACRELANDIA,ANGICAL DO PIAUI,3632.840084814727
ACRELANDIA,ANISIO DE ABREU,3530.1999672298675
ACRELANDIA,ANTONIO ALMEIDA,3390.43469229852
ACRELANDIA,AROAZES,3770.09007905091
ACRELANDIA,ARRAIAL,3647.677180726995
ACRELANDIA,ASSUNCAO DO PIAUI,3888.430166130258
ACRELANDIA,AVELINO LOPES,3391.1646958108117
ACRELANDIA,BAIXA GRANDE DO RIBEIRO,3227.303592001724
ACRELANDIA,BARRA D'ALCANTARA,3712.8738361055116
ACRELANDIA,BARRAS,3756.1708921866925
ACRELANDIA,BARREIRAS DO PIAUI,3165.8404364573985
ACRELANDIA,BARRO DURO,3672.648479100101
ACRELANDIA,BATALHA,3796.283608025499
ACRELANDIA,BELA VISTA DO PIAUI,3719.987845444035
ACRELANDIA,BELEM DO PIAUI,3862.240503912607
ACRELANDIA,BENEDITINOS,3705.23959687141
ACRELANDIA,BERTOLINIA,3417.1701153092827
ACRELANDIA,BETANIA DO PIAUI,3875.6807753634494
ACRELANDIA,BOA HORA,3780.503570845041
ACRELANDIA,BOCAINA,3819.364581504221
ACRELANDIA,BOM JESUS,3337.486790465068
ACRELANDIA,BOM PRINCIPIO DO PIAUI,3891.3001021027535
ACRELANDIA,BONFIM DO PIAUI,3555.530783975985
ACRELANDIA,BOQUEIRAO DO PIAUI,3779.470206512377
ACRELANDIA,BRASILEIRA,3834.2415929580216
ACRELANDIA,BREJO DO PIAUI,3574.506436696873
ACRELANDIA,BURITI DOS LOPES,3860.4525889201964
ACRELANDIA,BURITI DOS MONTES,3895.3841585063356
ACRELANDIA,CABECEIRAS DO PIAUI,3746.380546740852
ACRELANDIA,CAJAZEIRAS DO PIAUI,3665.703877189064
ACRELANDIA,CAJUEIRO DA PRAIA,3947.2370523838513
ACRELANDIA,CALDEIRAO GRANDE DO PIAUI,3913.2117665573232
ACRELANDIA,CAMPINAS DO PIAUI,3722.4712283941312
ACRELANDIA,CAMPO ALEGRE DO FIDALGO,3718.573866699061
ACRELANDIA,CAMPO GRANDE DO PIAUI,3858.1427156282703
ACRELANDIA,CAMPO LARGO DO PIAUI,3724.800896700885
ACRELANDIA,CAMPO MAIOR,3754.637031755216
ACRELANDIA,CANAVIEIRA,3450.380138553789
ACRELANDIA,CANTO DO BURITI,3558.298036393495
ACRELANDIA,CAPITAO DE CAMPOS,3799.4390373987917
ACRELANDIA,CAPITAO GERVASIO OLIVEIRA,3718.4254324268377
ACRELANDIA,CARACOL,3486.499825644259
ACRELANDIA,CARAUBAS DO PIAUI,3851.0167181446905
ACRELANDIA,CARIDADE DO PIAUI,3852.7293327855955
ACRELANDIA,CASTELO DO PIAUI,3827.737420455862
ACRELANDIA,CAXINGO,3846.2306450059673
ACRELANDIA,COCAL,3892.8896543137635
ACRELANDIA,COCAL DE TELHA,3791.5623418641403
ACRELANDIA,COCAL DOS ALVES,3898.986510468269
ACRELANDIA,COIVARAS,3717.5194483320092
ACRELANDIA,COLONIA DO GURGUEIA,3431.5791847544697
ACRELANDIA,COLONIA DO PIAUI,3687.893425251069
ACRELANDIA,CONCEICAO DO CANINDE,3761.692618946057
ACRELANDIA,CORONEL JOSE DIAS,3612.4240823021
ACRELANDIA,CORRENTE,3210.360368251195
ACRELANDIA,CRISTALANDIA DO PIAUI,3207.3969457054777
ACRELANDIA,CRISTINO CASTRO,3359.502668526811
ACRELANDIA,CURIMATA,3338.3227298452557
ACRELANDIA,CURRAIS,3329.320405114791
ACRELANDIA,CURRAL NOVO DO PIAUI,3864.3323654537617
ACRELANDIA,CURRALINHOS,3641.3024825204943
ACRELANDIA,DEMERVAL LOBAO,3662.9830246507986
ACRELANDIA,DIRCEU ARCOVERDE,3620.5760501050954
ACRELANDIA,DOM EXPEDITO LOPES,3771.9637917548025
ACRELANDIA,DOM INOCENCIO,3690.2291519219466
ACRELANDIA,DOMINGOS MOURAO,3903.981343390016
ACRELANDIA,ELESBAO VELOSO,3716.2954305448625
ACRELANDIA,ELISEU MARTINS,3452.2013297205513
ACRELANDIA,ESPERANTINA,3777.6888104513814
ACRELANDIA,FARTURA DO PIAUI,3564.665645358442
ACRELANDIA,FLORES DO PIAUI,3566.548686304513
ACRELANDIA,FLORESTA DO PIAUI,3739.4498814827652
ACRELANDIA,FLORIANO,3572.933730213336
ACRELANDIA,FRANCINOPOLIS,3693.780310916752
ACRELANDIA,FRANCISCO AYRES,3624.847338985586
ACRELANDIA,FRANCISCO MACEDO,3891.0640722895964
ACRELANDIA,FRANCISCO SANTOS,3846.312638901754
ACRELANDIA,FRONTEIRAS,3921.144752861721
ACRELANDIA,GEMINIANO,3809.0398936596916
ACRELANDIA,GILBUES,3185.4606476365934
ACRELANDIA,GUADALUPE,3492.97025230571
ACRELANDIA,GUARIBAS,3433.738202125974
ACRELANDIA,HUGO NAPOLEAO,3662.0023941327586
ACRELANDIA,ILHA GRANDE,3879.835276900566
ACRELANDIA,INHUMA,3769.656067895669
ACRELANDIA,IPIRANGA DO PIAUI,3760.0968246001567
ACRELANDIA,ISAIAS COELHO,3752.2573632490107
ACRELANDIA,ITAINOPOLIS,3787.0780313134405
ACRELANDIA,ITAUEIRA,3555.2123812116783
ACRELANDIA,JACOBINA DO PIAUI,3816.8688800936716
ACRELANDIA,JAICOS,3839.002245291915
ACRELANDIA,JARDIM DO MULATO,3647.2487298752435
ACRELANDIA,JATOBA DO PIAUI,3807.3445352221975
ACRELANDIA,JERUMENHA,3493.47747763045
ACRELANDIA,JOAO COSTA,3630.906749737132
ACRELANDIA,JOAQUIM PIRES,3799.29977054671
ACRELANDIA,JOCA MARQUES,3767.3599275169404
ACRELANDIA,JOSE DE FREITAS,3697.284892711637
ACRELANDIA,JUAZEIRO DO PIAUI,3810.426591636082
ACRELANDIA,JULIO BORGES,3347.8375997125854
ACRELANDIA,JUREMA,3517.9125653760493
ACRELANDIA,LAGOA ALEGRE,3698.4384031393133
ACRELANDIA,LAGOA DE SAO FRANCISCO,3851.015858627903
ACRELANDIA,LAGOA DO BARRO DO PIAUI,3763.0581101945495
ACRELANDIA,LAGOA DO PIAUI,3665.504930168125
ACRELANDIA,LAGOA DO SITIO,3790.8831408110645
ACRELANDIA,LAGOINHA DO PIAUI,3655.9499996888844
ACRELANDIA,LANDRI SALES,3427.69537716906
ACRELANDIA,LUIS CORREIA,3901.943696924476
ACRELANDIA,LUZILANDIA,3775.387374019397
ACRELANDIA,MADEIRO,3755.4195495258714
ACRELANDIA,MANOEL EMIDIO,3422.465543936524
ACRELANDIA,MARCOLANDIA,3906.693298018879
ACRELANDIA,MARCOS PARENTE,3436.602057969685
ACRELANDIA,MASSAPE DO PIAUI,3838.384279678433
ACRELANDIA,MATIAS OLIMPIO,3738.8859928380125
ACRELANDIA,MIGUEL ALVES,3672.1737690840127
ACRELANDIA,MIGUEL LEAO,3644.1821149242905
ACRELANDIA,MILTON BRANDAO,3867.233357084351
ACRELANDIA,MONSENHOR GIL,3666.7881285404937
ACRELANDIA,MONSENHOR HIPOLITO,3861.0623372161504
ACRELANDIA,MONTE ALEGRE DO PIAUI,3191.780265520919
ACRELANDIA,MORRO CABECA NO TEMPO,3398.9364209413643
ACRELANDIA,MORRO DO CHAPEU DO PIAUI,3772.3635037667627
ACRELANDIA,MURICI DOS PORTELAS,3821.505742707244
ACRELANDIA,NAZARE DO PIAUI,3619.6940139005374
ACRELANDIA,NOSSA SENHORA DE NAZARE,3759.6684041393155
ACRELANDIA,NOSSA SENHORA DOS REMEDIOS,3718.5453002077693
ACRELANDIA,NOVO ORIENTE DO PIAUI,3741.0784785071137
ACRELANDIA,NOVO SANTO ANTONIO,3773.3657304743683
ACRELANDIA,OEIRAS,3698.2020976957338
ACRELANDIA,OLHO D'AGUA DO PIAUI,3662.9959963608785
ACRELANDIA,PADRE MARCOS,3872.960433629283
ACRELANDIA,PAES LANDIM,3665.872907198522
ACRELANDIA,PAJEU DO PIAUI,3580.283726293907
ACRELANDIA,PALMEIRA DO PIAUI,3359.088167716562
ACRELANDIA,PALMEIRAIS,3587.464438661159
ACRELANDIA,PAQUETA,3759.916178356583
ACRELANDIA,PARNAGUA,3288.9785048485774
ACRELANDIA,PARNAIBA,3884.8534176454536
ACRELANDIA,PASSAGEM FRANCA DO PIAUI,3681.775695076682
ACRELANDIA,PATOS DO PIAUI,3817.014964937403
ACRELANDIA,PAULISTANA,3822.453506238437
ACRELANDIA,PAVUSSU,3519.332130695099
ACRELANDIA,PEDRO II,3871.786984938156
ACRELANDIA,PEDRO LAURENTINO,3656.635465661634
ACRELANDIA,PETRONIO PORTELA,3690.319931960638
ACRELANDIA,PICOS,3795.9468197086017
ACRELANDIA,PIMENTEIRAS,3822.58300735256
ACRELANDIA,PIO IX,3932.350570116872
ACRELANDIA,PIRACURUCA,3853.6867174692475
ACRELANDIA,PIRIPIRI,3830.5860747116367
ACRELANDIA,PORTO,3708.643704832653
ACRELANDIA,PORTO ALEGRE DO PIAUI,3397.4843217186494
ACRELANDIA,PRATA DO PIAUI,3722.4154784613565
ACRELANDIA,QUEIMADA NOVA,3778.024834763763
ACRELANDIA,REDENCAO DO GURGUEIA,3299.951654184425
ACRELANDIA,REGENERACAO,3636.1642722390097
ACRELANDIA,RIACHO FRIO,3241.9746588293456
ACRELANDIA,RIBEIRA DO PIAUI,3599.3405951004765
ACRELANDIA,RIBEIRO GONCALVES,3228.566229269422
ACRELANDIA,RIO GRANDE DO PIAUI,3534.4046312373766
ACRELANDIA,SANTA CRUZ DO PIAUI,3749.4069802339222
ACRELANDIA,SANTA CRUZ DOS MILAGRES,3755.0570008213767
ACRELANDIA,SANTA FILOMENA,3104.871813834228
ACRELANDIA,SANTA LUZ,3372.7398711905826
ACRELANDIA,SANTA ROSA DO PIAUI,3681.2147471332623
ACRELANDIA,SANTANA DO PIAUI,3791.3486626146578
ACRELANDIA,SANTO ANTONIO DE LISBOA,3831.7770098981186
ACRELANDIA,SANTO ANTONIO DOS MILAGRES,3636.869093148191
ACRELANDIA,SANTO INACIO DO PIAUI,3722.305566311146
ACRELANDIA,SAO BRAZ DO PIAUI,3538.2961384861733
ACRELANDIA,SAO FELIX DO PIAUI,3727.955053778256
ACRELANDIA,SAO FRANCISCO DE ASSIS DO PIAUI,3742.753227544746
ACRELANDIA,SAO FRANCISCO DO PIAUI,3632.8987973790063
ACRELANDIA,SAO GONCALO DO GURGUEIA,3190.5466780573443
ACRELANDIA,SAO GONCALO DO PIAUI,3639.7154382032363
ACRELANDIA,SAO JOAO DA CANABRAVA,3819.273752416535
ACRELANDIA,SAO JOAO DA FRONTEIRA,3917.8159825310686
ACRELANDIA,SAO JOAO DA SERRA,3772.244443941372
ACRELANDIA,SAO JOAO DA VARJOTA,3735.3243689810424
ACRELANDIA,SAO JOAO DO ARRAIAL,3750.8159963835287
ACRELANDIA,SAO JOAO DO PIAUI,3658.2260061631087
ACRELANDIA,SAO JOSE DO DIVINO,3839.058389772473
ACRELANDIA,SAO JOSE DO PEIXE,3625.199247986442
ACRELANDIA,SAO JOSE DO PIAUI,3798.7786813942353
ACRELANDIA,SAO JULIAO,3890.1578458545873
ACRELANDIA,SAO LOURENCO DO PIAUI,3604.340747192752
ACRELANDIA,SAO LUIS DO PIAUI,3821.998653354327
ACRELANDIA,SAO MIGUEL DA BAIXA GRANDE,3719.630601650086
ACRELANDIA,SAO MIGUEL DO FIDALGO,3651.5592858380874
ACRELANDIA,SAO MIGUEL DO TAPUIO,3856.049498488468
ACRELANDIA,SAO PEDRO DO PIAUI,3640.202494019319
ACRELANDIA,SAO RAIMUNDO NONATO,3583.628542823728
ACRELANDIA,SEBASTIAO BARROS,3259.191102866777
ACRELANDIA,SEBASTIAO LEAL,3402.4584220836414
ACRELANDIA,SIGEFREDO PACHECO,3814.3749217345553
ACRELANDIA,SIMOES,3881.787945828822
ACRELANDIA,SIMPLICIO MENDES,3714.7393144219373
ACRELANDIA,SOCORRO DO PIAUI,3628.8694549211646
ACRELANDIA,SUSSUAPARA,3808.378699853921
ACRELANDIA,TAMBORIL DO PIAUI,3558.456200293543
ACRELANDIA,TANQUE DO PIAUI,3685.6747668420835
ACRELANDIA,TERESINA,3652.6546405370796
ACRELANDIA,UNIAO,3661.0555635806295
ACRELANDIA,URUCUI,3337.16423044132
ACRELANDIA,VALENCA DO PIAUI,3770.023045779064
ACRELANDIA,VARZEA BRANCA,3541.5775370809724
ACRELANDIA,VARZEA GRANDE,3693.0117311567133
ACRELANDIA,VERA MENDES,3782.635412895302
ACRELANDIA,VILA NOVA DO PIAUI,3871.423293503696
ACRELANDIA,WALL FERRAZ,3726.254777554108
ACRELANDIA,ABATIA,3121.3049429771254
ACRELANDIA,ADRIANOPOLIS,3388.5848650916996
ACRELANDIA,AGUDOS DO SUL,3480.908137144753
ACRELANDIA,ALMIRANTE TAMANDARE,3417.7908029130585
ACRELANDIA,ALTAMIRA DO PARANA,3023.547420968355
ACRELANDIA,ALTO PARANA,2891.0585297944767
ACRELANDIA,ALTO PIQUIRI,2871.144909513444
ACRELANDIA,ALTONIA,2811.1274649293828
ACRELANDIA,ALVORADA DO SUL,2973.0999290294744
ACRELANDIA,AMAPORA,2839.6476674615096
ACRELANDIA,AMPERE,3077.5485779931046
ACRELANDIA,ANAHY,2979.8042422872973
ACRELANDIA,ANDIRA,3108.4300400847137
ACRELANDIA,ANGULO,2939.6516388609107
ACRELANDIA,ANTONINA,3490.255210655203
ACRELANDIA,ANTONIO OLINTO,3393.3942350755647
ACRELANDIA,APUCARANA,3021.9004209084414
ACRELANDIA,ARAPONGAS,3012.5287748379155
ACRELANDIA,ARAPOTI,3253.005087136552
ACRELANDIA,ARAPUA,3064.6642399596285
ACRELANDIA,ARARUNA,2954.613886292812
ACRELANDIA,ARAUCARIA,3433.5355796626454
ACRELANDIA,ARIRANHA DO IVAI,3091.9331322191288
ACRELANDIA,ASSAI,3070.4336692089187
ACRELANDIA,ASSIS CHATEAUBRIAND,2906.855950549481
ACRELANDIA,ASTORGA,2969.8177163649875
ACRELANDIA,ATALAIA,2921.0872127863486
ACRELANDIA,BALSA NOVA,3409.9540260865647
ACRELANDIA,BANDEIRANTES,3098.4648104638695
ACRELANDIA,BARBOSA FERRAZ,3013.030707324973
ACRELANDIA,BARRA DO JACARE,3118.262020766078
ACRELANDIA,BARRACAO,3102.560488619687
ACRELANDIA,BELA VISTA DA CAROBA,3057.449324689493
ACRELANDIA,BELA VISTA DO PARAISO,2997.05886148181
ACRELANDIA,BITURUNA,3280.447486619501
ACRELANDIA,BOA ESPERANCA,2958.337742813348
ACRELANDIA,BOA ESPERANCA DO IGUACU,3069.1391969999313
ACRELANDIA,BOA VENTURA DE SAO ROQUE,3136.9381988049217
ACRELANDIA,BOA VISTA DA APARECIDA,3029.6033806393857
ACRELANDIA,BOCAIUVA DO SUL,3427.293457542748
ACRELANDIA,BOM JESUS DO SUL,3099.102254171349
ACRELANDIA,BOM SUCESSO,3006.4380586000816
ACRELANDIA,BOM SUCESSO DO SUL,3152.5902141894435
ACRELANDIA,BORRAZOPOLIS,3047.8147614027375
ACRELANDIA,BRAGANEY,2986.8993061294314
ACRELANDIA,BRASILANDIA DO SUL,2881.850393560429
ACRELANDIA,CAFEARA,2922.281373972292
ACRELANDIA,CAFELANDIA,2946.347579710683
